topic_id,topic_label,topic_weights,sentiment_score,bid
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFia2lgFM
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 0.9, '4': 0.1}",0.2,QFnhx3vV8
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.6,QFlIO3W3x
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.2,QFkXiD6Sg
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFkU5lMHZ
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QFlfSosYK
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFWPk1Jcl
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFTTjtRUI
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFUoOyesK
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFVNhbdJF
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.8,R018izY1V
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.7,R019Nm2bZ
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R00p9BsRk
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFWu4bjbF
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.2, '4': 0.7}",-0.9,QFUjdm8Ai
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFWPk1Jcl
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.3,QFUoOyesK
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.1, '4': 0.7}",-0.9,QFTTjtRUI
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFVNhbdJF
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.6,R018izY1V
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.5,R019Nm2bZ
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.3,QFWu4bjbF
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R00p9BsRk
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.3, '4': 0.5}",-0.8,QFUjdm8Ai
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R2gLg31MF
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.5,R2fLcj2Vz
4,公众反馈/举报,"{'1': 0.1, '2': 0.1, '3': 0.3, '4': 0.5}",0.5,R2f0Nombk
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R2fXOAI7j
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.7,R2gU2cYYY
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R2dukqmPg
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.5,R2dSUphE2
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R2ePrmGAU
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFmqTgodb
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFnHnA0z4
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,QFkvGyhM4
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFlTamfck
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFkRJ4Hj9
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",0.0,QFlcHk2i0
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFinFiR8S
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFk5sjYwi
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QFhCZ78Eq
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QFhAdyWpz
1,政务发布,"{'1': 0.9, '2': 0.0, '3': 0.1, '4': 0.0}",0.8,QFih507qI
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFlFIyYn1
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFlinkjlQ
4,公众反馈/举报,"{'1': 0.0, '2': 0.3, '3': 0.2, '4': 0.5}",-0.5,QFjLIFRNQ
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.2,QFjLp21o6
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QFjmP7vJY
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R0U3DqCKg
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R0W58AZ76
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFkxsb0pv
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,R0S0XwuBC
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-1.0,R0TkOg7ys
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.3,R0U79l5gd
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R0VIKDaKC
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.2,R0UFtkfxI
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.3,QFUjg6giE
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R0Wo8qWaW
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFUAPDbDD
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.3, '4': 0.5}",-0.8,QFVJmd6qi
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,QFWliqEuG
3,民生服务,"{'1': 0.2, '2': 0.0, '3': 0.8, '4': 0.0}",0.0,QFXnofADN
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.5,R00rl058f
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.7,QFWKQrYJN
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0134DWT7
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R01qJga32
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,QFWmj4nIa
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFVLGxP7i
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.3,QFUjg6giE
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",-1.0,QFWpu4sdp
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFUAPDbDD
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFWliqEuG
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.5,QFVJmd6qi
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.3,QFWKQrYJN
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.2,QFXnofADN
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R00rl058f
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.3,R01qJga32
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFWmj4nIa
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R0134DWT7
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",-1.0,QFWpu4sdp
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QFVLGxP7i
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,QFX93xTZj
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.3,R01FydTGa
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFTMx3bjw
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.5,QFV9qBO3v
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.9,R0017tKDW
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFWg34pGV
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFX93xTZj
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.6,R01zvf81a
3,民生服务,"{'1': 0.1, '2': 0.0, '3': 0.9, '4': 0.0}",0.8,QFUkLejxh
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFTMx3bjw
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",0.0,QFV9qBO3v
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.8,R01FydTGa
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R0017tKDW
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.2, '4': 0.8}",-0.5,QFWg34pGV
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QFUkLejxh
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.1, '4': 0.7}",-0.4,R01zvf81a
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,R1tc0l9bU
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,R254r1J74
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,R1sbYFejN
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",0.3,R24sStyYl
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.1,R1toR06kt
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R25Twndki
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,R24gNjJTW
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-1.0,R255KdW1y
3,民生服务,"{'1': 0.2, '2': 0.0, '3': 0.8, '4': 0.0}",0.9,QFn2d35Lu
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.5,R25QretWe
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFmpPEh7u
4,公众反馈/举报,"{'1': 0.2, '2': 0.1, '3': 0.2, '4': 0.6}",0.8,QFmK25ZFD
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFnDLg89H
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFhH6pjwv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFkaNi9su
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.5,QFnxJ3YTr
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFj2AtZRR
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFkeVxY3c
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFl2999s7
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFm7ruXOg
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFmUp6xCG
1,政务发布,"{'1': 0.6, '2': 0.2, '3': 0.1, '4': 0.1}",0.3,QFhPCi3pK
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFliteWn4
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFj0jy6HR
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.3,QFmqy5utr
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFlgRv70l
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.3,QFmn48vOa
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFlLyjlvD
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.2,QFlvOiKky
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFkHxiRmw
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.8,QFnygaK1l
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.0,QFl4q3Y0o
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFkoNfkut
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFkn4senK
4,公众反馈/举报,"{'1': 0.1, '2': 0.0, '3': 0.1, '4': 0.8}",0.5,QFkzTtvDm
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,QFi2s8adz
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,QFidCFuwr
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.7,QFi73jhcm
1,政务发布,"{'1': 0.9, '2': 0.0, '3': 0.0, '4': 0.1}",0.5,QFgCOnacx
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFk9Gij6N
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QFkyzuFpb
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,QFX5d5iCw
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFWZWlQDH
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFWEIxjjx
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFWZ9emX3
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFUGupl0E
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R01xqoYEb
2,城市问题,"{'1': 0.0, '2': 1.0, '3': 0.0, '4': 0.0}",-0.9,QFWgbfdYc
4,公众反馈/举报,"{'1': 0.0, '2': 0.4, '3': 0.0, '4': 0.6}",-1.0,R00LcCFnc
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFTmSFuwR
4,公众反馈/举报,"{'1': 0.1, '2': 0.0, '3': 0.2, '4': 0.7}",-0.3,QFXoyC2KA
3,民生服务,"{'1': 0.3, '2': 0.0, '3': 0.7, '4': 0.0}",1.0,QFXePsP8j
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.3, '4': 0.5}",-0.3,QFUEU9hp0
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFTMMwESV
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWbg0ILW
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWqg5tBW
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFV35l3ig
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R01gFrWk5
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,QFX5d5iCw
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWEIxjjx
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFWZWlQDH
3,民生服务,"{'1': 0.1, '2': 0.0, '3': 0.9, '4': 0.0}",0.9,QFUGupl0E
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",1.0,QFWZ9emX3
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R01xqoYEb
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,R00LcCFnc
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFWgbfdYc
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFXoyC2KA
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFXePsP8j
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFWqg5tBW
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFTmSFuwR
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.8,QFTMMwESV
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFUEU9hp0
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFWbg0ILW
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFV35l3ig
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,QFnB20xdr
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.7,R01gFrWk5
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFnHaxHqN
4,公众反馈/举报,"{'1': 0.0, '2': 0.1, '3': 0.0, '4': 0.9}",-0.9,QFhVU3oza
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFjR4ezwM
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFkaLlM8T
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFniWrVLr
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFkvihhQv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,QFhumye2b
4,公众反馈/举报,{'4': 1.0},-0.95,QFkTzzLeO
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFlg9CdUN
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QFlH99Ac7
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,QFirybNG7
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.6,QFiZNFtsz
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFmNkqV2H
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.6,QFiZvhZ1Z
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.8,QFn3D6sLI
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.9,QFkTnqHJx
3,民生服务,"{'1': 0.1, '2': 0.0, '3': 0.8, '4': 0.1}",0.9,QFlIbpDmv
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFjippoRZ
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFiYKv5aY
4,公众反馈/举报,"{'1': 0.9, '2': 0.0, '3': 0.1, '4': 0.0}",0.0,QFiPYAwnF
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFkiWCO2y
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFk7J0tPU
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,QFmVtztd6
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFnfCxKqL
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.3,QFkQ1ixxA
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.7,QFhMUycTO
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.3,QFkUtnph6
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFhuOgvc9
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.2,QFkxW3X66
3,民生服务,"{'1': 0.0, '2': 0.1, '3': 0.9, '4': 0.0}",0.0,QFjnOA8Mb
3,民生服务,"{'1': 0.3, '2': 0.0, '3': 0.7, '4': 0.0}",0.9,QFirQuT2G
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R1DaO1BUu
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.8,R1BjAubtf
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1FpI8wGo
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R1z81bOEx
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R1Bu7ar8k
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R1DiO8kpc
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,R2iT94m6o
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.3,R2iNOtgLh
1,政务发布,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.0,R2j9DB8Fg
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.9,R2hP0cRCR
4,公众反馈/举报,"{'1': 0.0, '2': 0.3, '3': 0.0, '4': 0.7}",-0.8,R2gCpyAbo
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.4,R2geQjZBK
4,公众反馈/举报,"{'1': 0.0, '2': 0.2, '3': 0.0, '4': 0.8}",-0.3,R2g0BaWi5
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.8, '4': 0.2}",1.0,R2gqNabRy
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,R2emeisye
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.3,R2eUdqwQb
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,R2bTxxbuG
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.5,QFmMT8b7V
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.5, '4': 0.5}",-0.6,QFiXrnh7x
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFkZTjGf9
1,政务发布,"{'1': 0.8, '2': 0.0, '3': 0.1, '4': 0.1}",0.2,QFhYK0fyq
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.1,QFjZJAEDQ
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.9,QFl1AxvgE
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.6,QFirRjJ0X
3,民生服务,"{'1': 0.0, '2': 0.0, '3': 1.0, '4': 0.0}",0.5,QFheWxG5V
3,民生服务,"{'1': 0.1, '2': 0.0, '3': 0.9, '4': 0.0}",0.8,QFk99lrfs
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFiq6iDRq
1,政务发布,"{'1': 0.9, '2': 0.0, '3': 0.1, '4': 0.0}",0.9,QFig20J4p
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFhBWAllM
1,政务发布,"{'1': 0.9, '2': 0.0, '3': 0.0, '4': 0.1}",-0.8,QFnbGtbME
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.2,QFkyjnl2h
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFirEo2wB
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-0.8,QFmF1bbgv
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFmztju30
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",-1.0,QFlgZ3psX
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",0.8,QFlLdcQyZ
4,公众反馈/举报,"{'1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0}",0.0,QFmPxCSDa
2,城市问题,"{'1': 0.0, '2': 0.8, '3': 0.0, '4': 0.2}",0.5,QFkLxin0v
1,政务发布,"{'1': 1.0, '2': 0.0, '3': 0.0, '4': 0.0}",1.0,QFihqdfm5
